STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
SWD,D,304,SNWCAVG,20251015 0000,20251015 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251016 0000,20251016 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251017 0000,20251017 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251018 0000,20251018 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251019 0000,20251019 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251020 0000,20251020 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251021 0000,20251021 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251022 0000,20251022 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251023 0000,20251023 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251024 0000,20251024 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251025 0000,20251025 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251026 0000,20251026 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251027 0000,20251027 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251028 0000,20251028 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251029 0000,20251029 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251030 0000,20251030 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251031 0000,20251031 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251101 0000,20251101 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251102 0000,20251102 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251103 0000,20251103 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251104 0000,20251104 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251105 0000,20251105 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251106 0000,20251106 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251107 0000,20251107 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251108 0000,20251108 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251109 0000,20251109 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251110 0000,20251110 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251111 0000,20251111 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251112 0000,20251112 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251113 0000,20251113 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251114 0000,20251114 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251115 0000,20251115 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251116 0000,20251116 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251117 0000,20251117 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251118 0000,20251118 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251119 0000,20251119 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251120 0000,20251120 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251121 0000,20251121 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251122 0000,20251122 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251123 0000,20251123 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251124 0000,20251124 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251125 0000,20251125 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251126 0000,20251126 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251127 0000,20251127 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251128 0000,20251128 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251129 0000,20251129 0000,---, ,INCHES
SWD,D,304,SNWCAVG,20251130 0000,20251130 0000,1.3, ,INCHES
SWD,D,304,SNWCAVG,20251201 0000,20251201 0000,1.3, ,INCHES
SWD,D,304,SNWCAVG,20251202 0000,20251202 0000,1.3, ,INCHES
SWD,D,304,SNWCAVG,20251203 0000,20251203 0000,1.3, ,INCHES
SWD,D,304,SNWCAVG,20251204 0000,20251204 0000,1.3, ,INCHES
SWD,D,304,SNWCAVG,20251205 0000,20251205 0000,1.3, ,INCHES
SWD,D,304,SNWCAVG,20251206 0000,20251206 0000,1.3, ,INCHES
SWD,D,304,SNWCAVG,20251207 0000,20251207 0000,1.2, ,INCHES
SWD,D,304,SNWCAVG,20251208 0000,20251208 0000,1.2, ,INCHES
SWD,D,304,SNWCAVG,20251209 0000,20251209 0000,1.2, ,INCHES
SWD,D,304,SNWCAVG,20251210 0000,20251210 0000,1.1, ,INCHES
SWD,D,304,SNWCAVG,20251211 0000,20251211 0000,1.1, ,INCHES
SWD,D,304,SNWCAVG,20251212 0000,20251212 0000,1.1, ,INCHES
SWD,D,304,SNWCAVG,20251213 0000,20251213 0000,1.1, ,INCHES
SWD,D,304,SNWCAVG,20251214 0000,20251214 0000,1.1, ,INCHES
SWD,D,304,SNWCAVG,20251215 0000,20251215 0000,1.1, ,INCHES
SWD,D,304,SNWCAVG,20251216 0000,20251216 0000,1.1, ,INCHES
SWD,D,304,SNWCAVG,20251217 0000,20251217 0000,1.1, ,INCHES
SWD,D,304,SNWCAVG,20251218 0000,20251218 0000,0.9, ,INCHES
SWD,D,304,SNWCAVG,20251219 0000,20251219 0000,0.9, ,INCHES
SWD,D,304,SNWCAVG,20251220 0000,20251220 0000,1.1, ,INCHES
SWD,D,304,SNWCAVG,20251221 0000,20251221 0000,1.0, ,INCHES
SWD,D,304,SNWCAVG,20251222 0000,20251222 0000,1.1, ,INCHES
SWD,D,304,SNWCAVG,20251223 0000,20251223 0000,1.4, ,INCHES
SWD,D,304,SNWCAVG,20251224 0000,20251224 0000,1.6, ,INCHES
SWD,D,304,SNWCAVG,20251225 0000,20251225 0000,3.8, ,INCHES
SWD,D,304,SNWCAVG,20251226 0000,20251226 0000,5.8, ,INCHES
SWD,D,304,SNWCAVG,20251227 0000,20251227 0000,6.8, ,INCHES
SWD,D,304,SNWCAVG,20251228 0000,20251228 0000,6.8, ,INCHES
SWD,D,304,SNWCAVG,20251229 0000,20251229 0000,6.8, ,INCHES
SWD,D,304,SNWCAVG,20251230 0000,20251230 0000,6.8, ,INCHES
SWD,D,304,SNWCAVG,20251231 0000,20251231 0000,6.8, ,INCHES
SWD,D,304,SNWCAVG,20260101 0000,20260101 0000,6.9, ,INCHES
SWD,D,304,SNWCAVG,20260102 0000,20260102 0000,7.1, ,INCHES
SWD,D,304,SNWCAVG,20260103 0000,20260103 0000,7.3, ,INCHES
SWD,D,304,SNWCAVG,20260104 0000,20260104 0000,8.5, ,INCHES
SWD,D,304,SNWCAVG,20260105 0000,20260105 0000,10.0, ,INCHES
SWD,D,304,SNWCAVG,20260106 0000,20260106 0000,10.2, ,INCHES
SWD,D,304,SNWCAVG,20260107 0000,20260107 0000,10.2, ,INCHES
SWD,D,304,SNWCAVG,20260108 0000,20260108 0000,10.4, ,INCHES
SWD,D,304,SNWCAVG,20260109 0000,20260109 0000,10.5, ,INCHES
SWD,D,304,SNWCAVG,20260110 0000,20260110 0000,10.5, ,INCHES
SWD,D,304,SNWCAVG,20260111 0000,20260111 0000,10.5, ,INCHES
SWD,D,304,SNWCAVG,20260112 0000,20260112 0000,10.5, ,INCHES
SWD,D,304,SNWCAVG,20260113 0000,20260113 0000,10.5, ,INCHES
SWD,D,304,SNWCAVG,20260114 0000,20260114 0000,10.5, ,INCHES
SWD,D,304,SNWCAVG,20260115 0000,20260115 0000,10.4, ,INCHES
SWD,D,304,SNWCAVG,20260116 0000,20260116 0000,10.3, ,INCHES
SWD,D,304,SNWCAVG,20260117 0000,20260117 0000,10.2, ,INCHES
SWD,D,304,SNWCAVG,20260118 0000,20260118 0000,10.1, ,INCHES
SWD,D,304,SNWCAVG,20260119 0000,20260119 0000,10.1, ,INCHES
SWD,D,304,SNWCAVG,20260120 0000,20260120 0000,10.1, ,INCHES
SWD,D,304,SNWCAVG,20260121 0000,20260121 0000,10.1, ,INCHES
SWD,D,304,SNWCAVG,20260122 0000,20260122 0000,10.0, ,INCHES
SWD,D,304,SNWCAVG,20260123 0000,20260123 0000,10.0, ,INCHES
SWD,D,304,SNWCAVG,20260124 0000,20260124 0000,10.0, ,INCHES
SWD,D,304,SNWCAVG,20260125 0000,20260125 0000,9.9, ,INCHES
SWD,D,304,SNWCAVG,20260126 0000,20260126 0000,9.9, ,INCHES
SWD,D,304,SNWCAVG,20260127 0000,20260127 0000,9.8, ,INCHES
SWD,D,304,SNWCAVG,20260128 0000,20260128 0000,9.9, ,INCHES
SWD,D,304,SNWCAVG,20260129 0000,20260129 0000,9.9, ,INCHES
SWD,D,304,SNWCAVG,20260130 0000,20260130 0000,9.9, ,INCHES
SWD,D,304,SNWCAVG,20260131 0000,20260131 0000,9.9, ,INCHES
SWD,D,304,SNWCAVG,20260201 0000,20260201 0000,9.8, ,INCHES
SWD,D,304,SNWCAVG,20260202 0000,20260202 0000,9.8, ,INCHES
SWD,D,304,SNWCAVG,20260203 0000,20260203 0000,9.8, ,INCHES
SWD,D,304,SNWCAVG,20260204 0000,20260204 0000,9.7, ,INCHES
SWD,D,304,SNWCAVG,20260205 0000,20260205 0000,9.7, ,INCHES
SWD,D,304,SNWCAVG,20260206 0000,20260206 0000,9.6, ,INCHES
SWD,D,304,SNWCAVG,20260207 0000,20260207 0000,9.6, ,INCHES
SWD,D,304,SNWCAVG,20260208 0000,20260208 0000,9.5, ,INCHES
SWD,D,304,SNWCAVG,20260209 0000,20260209 0000,9.5, ,INCHES
SWD,D,304,SNWCAVG,20260210 0000,20260210 0000,9.5, ,INCHES
SWD,D,304,SNWCAVG,20260211 0000,20260211 0000,9.9, ,INCHES
SWD,D,304,SNWCAVG,20260212 0000,20260212 0000,10.1, ,INCHES
SWD,D,304,SNWCAVG,20260213 0000,20260213 0000,10.1, ,INCHES
SWD,D,304,SNWCAVG,20260214 0000,20260214 0000,10.2, ,INCHES
SWD,D,304,SNWCAVG,20260215 0000,20260215 0000,10.2, ,INCHES
SWD,D,304,SNWCAVG,20260216 0000,20260216 0000,10.4, ,INCHES
SWD,D,304,SNWCAVG,20260217 0000,20260217 0000,11.8, ,INCHES
SWD,D,304,SNWCAVG,20260218 0000,20260218 0000,14.3, ,INCHES
SWD,D,304,SNWCAVG,20260219 0000,20260219 0000,15.0, ,INCHES
SWD,D,304,SNWCAVG,20260220 0000,20260220 0000,16.0, ,INCHES
SWD,D,304,SNWCAVG,20260221 0000,20260221 0000,16.0, ,INCHES
SWD,D,304,SNWCAVG,20260222 0000,20260222 0000,16.1, ,INCHES
SWD,D,304,SNWCAVG,20260223 0000,20260223 0000,16.1, ,INCHES
SWD,D,304,SNWCAVG,20260224 0000,20260224 0000,16.2, ,INCHES
SWD,D,304,SNWCAVG,20260225 0000,20260225 0000,16.2, ,INCHES
SWD,D,304,SNWCAVG,20260226 0000,20260226 0000,15.6, ,INCHES
SWD,D,304,SNWCAVG,20260227 0000,20260227 0000,15.3, ,INCHES
SWD,D,304,SNWCAVG,20260228 0000,20260228 0000,15.1, ,INCHES
SWD,D,304,SNWCAVG,20260301 0000,20260301 0000,14.8, ,INCHES
SWD,D,304,SNWCAVG,20260302 0000,20260302 0000,14.6, ,INCHES
SWD,D,304,SNWCAVG,20260303 0000,20260303 0000,14.5, ,INCHES
SWD,D,304,SNWCAVG,20260304 0000,20260304 0000,14.3, ,INCHES
SWD,D,304,SNWCAVG,20260305 0000,20260305 0000,14.2, ,INCHES
SWD,D,304,SNWCAVG,20260306 0000,20260306 0000,14.1, ,INCHES
SWD,D,304,SNWCAVG,20260307 0000,20260307 0000,14.0, ,INCHES
SWD,D,304,SNWCAVG,20260308 0000,20260308 0000,13.8, ,INCHES
SWD,D,304,SNWCAVG,20260309 0000,20260309 0000,13.6, ,INCHES
SWD,D,304,SNWCAVG,20260310 0000,20260310 0000,13.3, ,INCHES
SWD,D,304,SNWCAVG,20260311 0000,20260311 0000,13.1, ,INCHES
SWD,D,304,SNWCAVG,20260312 0000,20260312 0000,12.8, ,INCHES
SWD,D,304,SNWCAVG,20260313 0000,20260313 0000,12.5, ,INCHES
SWD,D,304,SNWCAVG,20260314 0000,20260314 0000,12.2, ,INCHES
SWD,D,304,SNWCAVG,20260315 0000,20260315 0000,11.8, ,INCHES
SWD,D,304,SNWCAVG,20260316 0000,20260316 0000,11.4, ,INCHES
SWD,D,304,SNWCAVG,20260317 0000,20260317 0000,11.0, ,INCHES
SWD,D,304,SNWCAVG,20260318 0000,20260318 0000,10.5, ,INCHES
SWD,D,304,SNWCAVG,20260319 0000,20260319 0000,9.9, ,INCHES
SWD,D,304,SNWCAVG,20260320 0000,20260320 0000,9.3, ,INCHES
SWD,D,304,SNWCAVG,20260321 0000,20260321 0000,8.7, ,INCHES
SWD,D,304,SNWCAVG,20260322 0000,20260322 0000,8.2, ,INCHES
SWD,D,304,SNWCAVG,20260323 0000,20260323 0000,7.7, ,INCHES
SWD,D,304,SNWCAVG,20260324 0000,20260324 0000,7.2, ,INCHES
SWD,D,304,SNWCAVG,20260325 0000,20260325 0000,6.7, ,INCHES
SWD,D,304,SNWCAVG,20260326 0000,20260326 0000,6.2, ,INCHES
